title,director,actors,country,release_year,rating,duration,year_added,month_added,day_added,genres,budget,color
Kucch To Hai,Anil V. Kumar,89,India,2003,95,136,2019,5,15,Dramas,18000000,Color
Kuch Kuch Hota Hai,Karan Johar,91,India,1998,90,185,2020,4,1,Comedies,17000000,Color
Kuldip Patwal: I Didn't Do It!,Remy Kohli,64,India,2017,65,126,2019,12,31,Dramas,18000000,Color
Kung Fu Hustle,Stephen Chow,84,Hong,2004,75,99,2020,4,1,Action,18000000,Color
Kung Fu Magoo,Andrés Couturier,70,Mexico,2010,100,79,2018,8,1,Children,30000000,Color
Kung Fu Panda: Holiday,Tim Johnson,74,United,2010,75,26,2012,12,1,Children,18000000,Color
Kung Fu Panda: Secrets of the Scroll,Rodolphe Guenoden,67,United,2016,100,23,2016,3,25,Children,18000000,Color
Kung Fu Yoga,Stanley Tong,87,China,2017,85,107,2017,10,6,Action,18000000,Color
Kuntilanak,Rizal Mantovani,60,Indonesia,2018,75,106,2018,10,12,Horror,18000000,Color
Kuppivala,Suresh Pillai,70,,2017,80,133,2018,8,1,Dramas,18000000,Color
Kurbaan,Renzil D'Silva,97,India,2009,80,147,2018,10,1,International,18000000,Color
Kurt & Courtney,Nick Broomfield,68,United,1998,75,95,2019,1,8,Documentaries,18000000,Color
Kurtulus Son Durak,Yusuf Pirhasan,95,Turkey,2012,70,100,2017,3,10,Comedies,18000000,Color
Kya Kehna,Kundan Shah,87,India,2000,85,149,2018,4,1,Dramas,18000000,Color
Kyaa Kool Hai Hum,Sangeeth Sivan,85,India,2005,80,165,2019,5,15,Comedies,18000000,Color
Kyaa Kool Hain Hum 3,Umesh Ghadge,66,India,2016,75,124,2019,5,15,Comedies,17000000,Color
Kygo: Live at the Hollywood Bowl,Devin Chanda,85,United,2017,75,52,2018,3,12,Music,18000000,Color
Kyo Kii... Main Jhuth Nahin Bolta,David Dhawan,66,India,2001,80,150,2019,5,16,Comedies,13000000,Color
Kyun! Ho Gaya Na,Samir Karnik,98,India,2004,75,165,2018,3,1,International,18000000, Black and White
Léa & I,Camille Shooshani,91,,2019,80,84,2019,8,2,Documentaries,18000000,Color
La Última Fiesta,"Leandro Mark, Nicolás Silbert",68,Argentina,2016,70,104,2017,2,1,Comedies,20000000,Color
LA 92,"Daniel Lindsay, T.J. Martin",97,United,2017,100,114,2018,3,1,Documentaries,18000000,Color
La Bamba,Luis Valdez,79,United,1987,100,109,2020,1,1,Classic,20000000,Color
La Coppia dei Campioni,Giulio Base,78,Italy,2016,80,88,2017,2,15,Comedies,18000000,Color
La Gran Ilusión,Antonio Díaz,92,,2016,70,50,2020,10,28,International,,Color
La Leyenda del Diamante,Roberto Girault Facha,84,Mexico,2017,70,87,2019,6,28,Action,18000000,Color
LA Originals,,73,United,2020,100,92,2020,4,10,Documentaries,18000000,Color
Laal Rang,Syed Ahmad Afzal,83,India,2016,70,143,2018,3,1,Dramas,18000000,Color
Laatu,Manav Shah,83,India,2018,45,116,2019,5,2,Comedies,,Color
Laddaland,Sopon Sukdapisit,99,Thailand,2011,75,112,2018,9,7,Horror,12000000, Black and White
Ladies First,Uraaz Bahl,96,India,2018,80,40,2018,3,8,Documentaries,,Color
Lady Bird,Greta Gerwig,93,United,2017,75,94,2020,6,3,Comedies,2700000,Color
Lady Bloodfight,Chris Nahon,77,Hong,2016,100,101,2017,8,5,Action,18000000,Color
Lady Driver,Shaun Paul Piccinino,97,United,2019,80,104,2020,5,2,Dramas,,Color
Lady in the Water,M. Night Shyamalan,96,United,2006,75,110,2019,7,1,Sci-Fi,18000000,Color
Lady J,Emmanuel Mouret,70,France,2019,75,111,2019,3,8,Dramas,,Color
Lady-Like,,73,United,2018,70,83,2019,1,18,Comedies,18000000,Color
Laerte-se,"Lygia Barbosa da Silva, Eliane Brum",89,Brazil,2017,100,101,2017,5,19,Documentaries,11350000,Color
Lagaan,Ashutosh Gowariker,93,India,2001,85,224,2021,1,10,Dramas,3500000,Color
Lagos Real Fake Life,Mike Ezuruonye,89,,2018,95,118,2019,11,29,Comedies,18000000,Color
Lakeeran,,70,India,2016,80,111,2019,12,1,Dramas,14000000,Color
Lakshya,Farhan Akhtar,63,India,2004,85,185,2019,12,15,Action,11000000,Color
Lal Patthar,Sushil Majumdar,75,India,1971,75,153,2017,7,1,Classic,17900000,Color
Lalbaug Parel: Zali Mumbai Sonyachi,Mahesh Manjrekar,92,India,2010,70,145,2018,3,15,Dramas,14000000,Color
Lang Tong,Sam Loh,99,Singapore,2015,85,82,2018,12,20,International,20000000,Color
Lara and the Beat,Tosin Coker,81,Nigeria,2018,70,140,2020,9,14,Dramas,,Color
Larceny,R. Ellis Frazier,86,United,2017,70,87,2017,9,15,Action,18000000,Color
Larry the Cable Guy: Remain Seated,Brian Volk-Weiss,97,United,2020,75,68,2020,11,26,Stand-Up,23000000,Color
Last Breath,"Alex Parkinson, Richard da Costa",83,United,2019,55,86,2019,5,6,Documentaries,17500000,Color
Last Ferry,Jaki Bradley,87,United,2019,90,86,2020,3,11,Dramas,17500000,Color
Last Flight to Abuja,Obi Emelonye,70,Nigeria,2012,40,76,2020,6,16,Dramas,24000000,Color
Last Knights,Kazuaki Kiriya,62,United,2015,85,115,2019,8,1,Action,17500000,Color
Last Night,Massy Tadjedin,72,United,2010,30,93,2019,1,1,Dramas,18000000,Color
Late Life: The Chien-Ming Wang Story,Frank W Chen,63,United,2018,85,98,2019,3,15,Documentaries,17500000,Color
Latte and the Magic Waterstone,"Regina Welker, Nina Wels",88,Germany,2020,80,83,2020,7,31,Children,17000000,Color
Lavell Crawford: Can a Brother Get Some Love?,Michael Drumm,61,United,2011,60,81,2016,8,2,Stand-Up,18500000,Color
Lawless,John Hillcoat,83,United,2012,70,116,2019,12,29,Dramas,17000000,Color
Layer Cake,Matthew Vaughn,88,United,2004,100,105,2019,3,1,Independent,17000000,Color
Layla M.,Mijke de Jong,65,Netherlands,2016,55,99,2018,3,23,Dramas,17000000,Color
Le K Benzema,"Damien Piscarel, Florent Bodin",88,France,2017,80,121,2018,5,1,Documentaries,12000000,Color
Le serment des Hitler,Emmanuel Amara,80,France,2014,65,54,2019,5,1,Documentaries,17500000,Color
League of Legends Origins,Leslie Iwerks,75,United,2019,55,78,2019,10,16,Documentaries,300000,Color
Leap Year,Anand Tucker,66,United,2010,20,100,2019,11,15,Comedies,31000000, Black and White
Leap!,"Eric Summer, Éric Warin",63,France,2016,100,89,2021,1,7,Children,17000000,Color
LeapFrog: Letter Factory,Roy Allen Smith,74,United,2003,75,37,2020,4,15,Children,17000000,Color
LeapFrog: Numberland,Ron Myrick,74,United,2011,100,33,2020,4,15,Movies,17000000,Color
LeapFrog: Phonics Farm,Ron Myrick,76,United,2011,80,35,2020,4,15,Movies,20000000,Color
"LeapFrog: Sing-along, Read-along",Ron Myrick,90,,2011,80,32,2020,4,15,Children,17000000,Color
Lechmi,B.N. Shajeer Sha,80,India,2017,90,147,2018,8,1,Comedies,170000000,Color
Lee Daniels' The Butler,Lee Daniels,118,United,2013,80,132,2020,12,16,Dramas,17000000,Color
Left Behind,Vic Armstrong,102,United,2014,90,110,2018,12,26,Action,17000000,Color
Legend,Brian Helgeland,110,United,2015,80,132,2020,1,16,Dramas,15000000,Color
Legend of the Guardians: The Owls of Ga'Hoole,Zack Snyder,119,United,2010,60,97,2020,1,1,Children,17000000,Color
Legend of the Naga Pearls,Yang Lei,103,China,2017,85,108,2018,3,30,Action,17000000,Color
Legendary Weapons of China,Chia-Liang Liu,107,Hong,1982,60,101,2018,8,16,Action,,Color
LEGENDS OF THE HIDDEN TEMPLE,Joe Menendez,121,United,2016,80,68,2019,11,2,Children,,Color
Legion,Scott Stewart,129,United,2010,75,100,2019,11,1,Action,17000000,Color
Lego DC Comics: Batman Be-Leaguered,Rick Morales,118,United,2014,65,22,2019,2,1,Movies,34000000,Color
LEGO House - Home of the Brick,"Anders Falck, Stinus Morell Vithner",127,,2018,85,48,2018,6,15,Documentaries,17000000,Color
LEGO Jurassic World: The Indominus Escape,Michael D. Black,126,United,2016,80,25,2016,10,4,Children,17000000,Color
LEGO Marvel Super Heroes: Avengers Reassembled!,Rob Silvestri,105,United,2015,65,22,2017,8,6,Children,4000000,Color
LEGO Marvel Super Heroes: Black Panther,Michael D. Black,126,United,2018,95,22,2019,2,1,Children,17000000,Color
LEGO Marvel Super Heroes: Guardians of the Galaxy,,123,United,2017,70,22,2019,2,1,Children,17000000,Color
LEGO Ninjago: Masters of Spinjitzu: Day of the Departed,,102,Denmark,2016,70,44,2019,2,1,Action,9000000,Color
LEGO: Marvel Super Heroes: Maximum Overload,Greg Richardson,108,United,2013,80,22,2017,1,6,Children,17000000,Color
Lembi 8 Giga,Ashraf Fayeq,104,,2010,55,111,2020,4,28,Comedies,17000000,Color
Lens,Jayaprakash Radhakrishnan,100,India,2015,65,109,2017,6,1,Dramas,19000000,Color
Leo the Lion,Mario Cambi,101,United,2013,75,78,2015,12,20,Children,17000000,Color
"Les Bleus - Une autre histoire de France, 1996-2016","Pascal Blanchard, Sonia Dauger, David Dietz",121,France,2016,70,103,2017,3,15,Documentaries,,Color
Les Misérables,Tom Hooper,126,United,2012,75,158,2020,8,16,Dramas,17000000,Color
Leslie Jones: Time Machine,"David Benioff, D.B. Weiss",104,United,2020,75,66,2020,1,14,Stand-Up,,Color
Lessons from a School Shooting: Notes from Dunblane,Kim A. Snyder,116,United,2018,75,24,2018,9,28,Documentaries,17000000,Color
Let It Fall: Los Angeles 1982-1992,John Ridley,113,United,2017,100,144,2017,11,6,Documentaries,16000000,Color
Let It Snow,Luke Snellin,122,United,2019,70,93,2019,11,8,Comedies,17000000,Color
Let There Be Light,John Huston,116,United,1946,100,58,2017,3,31,Classic,17000000,Color
Let's Dance,Inas El-Degheidy,114,Egypt,2006,90,116,2020,6,2,Comedies,17000000,Color
Leyla Everlasting,,103,Turkey,2020,80,113,2020,12,4,Comedies,17000000,Color
Lez Bomb,Jenna Laurenzo,127,United,2018,95,90,2019,2,7,Comedies,11000000,Color
"Liar, Liar, Vampire",Vince Marcello,101,United,2015,55,68,2019,11,2,Children,17000000,Color
Liar's Dice,Geetu Mohandas,117,India,2013,75,104,2017,7,1,Dramas,17000000,Color
Liberated: The New Sexual Revolution,,131,United,2017,75,86,2018,2,1,Documentaries,16500000,Color
Liefling,Brian Webber,112,South,2010,25,118,2020,2,14,Comedies,16800000,Color
Life 2.0,Jason Spingarn-Koff,131,United,2010,60,99,2017,4,1,Documentaries,16000000,Color
Life After Beth,Jeff Baena,110,United,2014,70,89,2018,7,21,Comedies,15000000,Color
Life in a ... Metro,Anurag Basu,130,India,2007,90,126,2018,11,1,Dramas,16500000,Color
Life in the Doghouse,Ron Davis,107,United,2018,65,83,2019,6,1,Documentaries,16500000,Color
Life Ki Toh Lag Gayi,Rakesh Mehta,118,India,2012,85,109,2018,12,28,Action,16500000,Color
Life of An Outcast,Pawan K Shrivastava,111,India,2018,70,80,2019,2,25,Dramas,15000000,Color
Life Overtakes Me,"John Haptas, Kristine Samuelson",124,Sweden,2019,85,40,2019,6,15,Documentaries,16400000,Color
Life's Speed Bump,Wael Ehsan,127,Egypt,2006,4.75,109,2020,6,2,Comedies,16000000,Color
Lifechanger,Justin McConnell,124,Canada,2018,3.5,84,2019,5,28,Horror,16000000,Color
Lifeline,Johnnie To,133,Hong,1997,1.25,104,2018,8,16,Action,16000000,Color
Light in the Dark,Ekene Som Mekwunye,119,Nigeria,2019,4.75,105,2020,5,18,Dramas,15600000,Color
Like Arrows,Kevin Peeples,119,United,2018,2.75,99,2019,5,6,Dramas,16000000,Color
Like Father,Lauren Miller Rogen,124,United,2018,3.75,104,2018,8,3,Comedies,15000000, Black and White
Like Water for Chocolate,Alfonso Arau,111,Mexico,1992,2,105,2019,11,1,Classic,16000000,Color
Lil Peep: Everybody’s Everything,"Sebastian Jones, Ramez Silyan",124,United,2019,4.5,116,2020,3,4,Documentaries,16000000,Color
Lila & Eve,Charles Stone III,112,United,2015,2.5,94,2016,2,6,Dramas,16000000,Color
Lilli,Prasobh Vijayan,113,India,2018,3,85,2018,12,17,Dramas,18500000,Color
Limitless,Vrinda Samartha,111,India,2017,2,59,2019,10,1,Documentaries,16000000,Color
Lincoln,Steven Spielberg,114,United,2012,3.75,150,2018,2,21,Dramas,13500000,Color
Line Walker,Jazz Boon,128,China,2016,5,109,2018,12,1,Action,,Color
Lingua Franca,Isabel Sandoval,112,United,2020,1.5,94,2020,8,26,Dramas,35000000,Color
Lion's Heart,Karim El Sobky,115,Egypt,2013,3.5,111,2019,5,9,Action,16000000, Black and White
Lionheart,Genevieve Nnaji,99,Nigeria,2018,2,95,2019,1,4,Comedies,16000000,Color
Liss Pereira: Reteniendo líquidos,Fernando Ayllón,128,Brazil,2019,3.75,59,2019,4,10,Stand-Up,17700000,Color
Listen,Philippe Aractingi,133,Lebanon,2017,3.5,103,2020,10,19,Dramas,15000000,Color
Listen Up! The Lives of Quincy Jones,Ellen Weissbrod,125,,1990,4,116,2019,11,1,Documentaries,8000000,Color
Little Baby Bum: Go Buster,,123,,2019,3.25,58,2019,10,1,Children,16500000,Color
Little Boxes,Rob Meyer,118,United,2016,3.25,89,2017,6,1,Comedies,15500000,Color
Little Dragon Maiden,Hua Shan,106,Hong,1983,3.5,92,2018,8,1,Action,25000000,Color
Little Evil,Eli Craig,127,United,2017,1.5,95,2017,9,1,Comedies,20000000,Color
Little Lunch: The Halloween Horror Story,Tim Bartley,111,Australia,2016,3.5,23,2018,3,15,Children,16000000,Color
Little Lunch: The Nightmare Before Graduation,Robyn Butler,120,Australia,2016,4,25,2018,3,15,Children,16000000,Color
Little Men,Ira Sachs,131,United,2016,3.25,85,2017,1,12,Dramas,16000000,Color
Little Miss Sumo,Matt Kay,113,United,2018,2.5,20,2019,10,28,Documentaries,16000000,Color
Little Monsters,Richard Greenberg,122,United,1989,3.5,102,2020,11,1,Children,16000000,Color
Little Nicky,Steve Brill,119,United,2000,4.25,90,2020,12,1,Comedies,16000000,Color
Little Singham aur Kaal ka Mahajaal,Prakash Satam,104,,2018,2.1,68,2018,12,1,Children,16000000,Color
Little Singham Bandarpur Mein Hu Ha Hu,,132,,2019,3.25,67,2019,7,11,Children,16000000,Color
Little Singham in London,Prakash Satam,108,,2019,1.5,66,2019,4,22,Children,20000000,Color
Little Singham: Kaal Ka Badla,Prakash Satam,125,,2020,0,70,2020,8,19,Children,26000000,Color
Little Singham: Kaal Ki Tabaahi,Prakash Satam,131,,2019,2.25,66,2019,10,19,Children,16000000,Color
Little Singham: Legend of Dugabakka,,129,,2020,2.5,68,2020,7,15,Children,,Color
Little Singham: Mahabali,Prakash Satam,133,,2019,2.75,69,2019,11,27,Children,16000000,Color
Little Sister,Zach Clark,113,United,2016,0,91,2017,1,14,Comedies,15000000,Color
"Live Twice, Love Once",Maria Ripoll,101,Spain,2020,3.75,102,2020,1,7,Comedies,16000000,Color
Living in Bondage: Breaking Free,Ramsey Nouah,132,Nigeria,2019,3,149,2020,5,22,Horror,15000000,Color
Lizzie Borden Took an Ax,Nick Gomez,99,United,2014,3,87,2016,7,25,Thrillers,16000000,Color
Lo and Behold: Reveries of the Connected World,Werner Herzog,104,United,2016,3.5,98,2016,12,23,Documentaries,16000000,Color
Lo más sencillo es complicarlo todo,Rene Bueno,105,Mexico,2018,5,94,2018,5,4,Comedies,16000000,Color
Lock,Smeep Kang,125,India,2016,4.25,90,2018,10,1,Dramas,16000000,Color
Lock Your Girls In,Fouad El-Mohandes,107,,1982,3.25,233,2020,5,21,Comedies,16000000,Color
"Lock, Stock and Two Smoking Barrels",Guy Ritchie,118,United,1998,4,108,2019,1,1,Action,20000000,Color
Locke,Steven Knight,110,United,2013,3,85,2018,7,15,Dramas,16000000,Color
Locked on You,Kıvanç Baruönü,107,Turkey,2018,3.75,105,2019,9,13,Comedies,11000000,Color
Lockout,"James Mather, Steve Saint Leger",112,France,2012,2.75,95,2020,5,7,Action,15000000,Color
Loco Love,"Fernando Sariñana, José Luis Gutiérrez",109,Mexico,2017,3.5,103,2017,7,30,Dramas,13000000,Color
Loev,Sudhanshu Saria,123,India,2015,3,89,2017,5,1,Dramas,16000000,Color
Logan's Run,Michael Anderson,123,United,1976,3.25,118,2019,11,1,Action,16000000,Color
Lola Igna,Eduardo Roy Jr.,103,Philippines,2019,4.25,114,2020,6,18,Comedies,16000000,Color
Lolita,Stanley Kubrick,115,United,1962,3.75,153,2019,11,1,Classic,16000000,Color
Lommbock,Christian Zübert,121,Germany,2017,5,106,2018,11,9,Comedies,15600000,Color
London Heist,Mark McQueen,125,United,2017,3.5,96,2021,1,1,Action,34000000,Color
London Hughes: To Catch a D*ck,Kristian Mercado,106,United,2020,3.5,68,2020,12,22,Stand-Up,,Color
Long Shot,Jacob LaMendola,110,United,2017,4.75,40,2017,9,29,Documentaries,,Color
Long Time Running,"Jennifer Baichwal, Nicholas de Pencier",131,Canada,2017,3,96,2017,11,12,Documentaries,15500000,Color
Look for a Star,Andrew Lau Wai-Keung,130,Hong,2009,3,117,2018,12,1,Comedies,15300000,Color
"Look Out, Officer",Sze Yu Lau,133,Hong,1990,0.5,88,2018,8,16,Action,15500000,Color
Look Who's Back,David Wnendt,121,Germany,2015,2,116,2016,4,9,Comedies,14000000,Color
Lorai: Play to Live,Parambrata Chatterjee,123,India,2015,4.25,155,2017,9,1,Dramas,18000000,Color
"Lorena, Light-Footed Woman",Juan Carlos Rulfo,130,Mexico,2019,0.9,28,2019,11,20,Documentaries,11000000,Color
Los Herederos,Jorge Hernandez Aldana,120,Mexico,2015,4.75,71,2017,8,12,Dramas,22000000,Color
Los Niños Héroes de Chapultepec,Ignacio López Escrivá,99,,2017,4.25,88,2017,12,15,Documentaries,15000000,Color
Los Tigres del Norte at Folsom Prison,Tom Donahue,101,United,2019,3.5,64,2019,9,15,Documentaries,15000000,Color
Losing Sight of Shore,Sarah Moshman,104,United,2017,3.75,92,2017,5,1,Documentaries,15000000,Color
Lost Bullet,Guillaume Pierret,112,France,2020,1.5,93,2020,6,19,Action,15000000,Color
Lost Girls,Liz Garbus,121,United,2020,3.75,95,2020,3,13,Dramas,15000000,Color
Lost in London,Sunkanmi Adebayo,131,Nigeria,2017,4.5,86,2019,12,21,Comedies,,Color
Loudon Wainwright III: Surviving Twin,Christopher Guest,122,,2018,0.25,92,2018,11,13,Music,15500000,Color
Louis C.K. 2017,Louis C.K.,115,United,2017,2,74,2017,4,4,Movies,15000000,Color
Louis C.K.: Hilarious,Louis C.K.,127,United,2010,4.5,84,2016,9,16,Movies,,Color
Louis C.K.: Live at the Comedy Store,Louis C.K.,133,United,2015,4.25,66,2016,8,15,Movies,100000000,Color
Love Aaj Kal,Imtiaz Ali,106,India,2020,3.75,140,2020,4,27,Dramas,14000000,Color
Love and Shukla,Jatla Siddartha,103,India,2017,3.75,110,2018,9,1,Dramas,10000000,Color
Love Beats Rhymes,RZA,108,United,2016,2.5,106,2018,3,1,Dramas,,Color
Love Dot Com: The Social Experiment,Charneice Fox,101,United,2019,1,98,2020,2,17,Comedies,15000000,Color
Love for Sale,Andibachtiar Yusuf,122,Indonesia,2018,3.25,101,2019,10,6,Dramas,20000000,Color
Love for Sale 2,Andibachtiar Yusuf,117,Indonesia,2019,2.5,96,2020,2,10,Dramas,300000,Color
Love In A Puff,Pang Ho-cheung,101,Hong,2010,0,103,2018,8,1,Comedies,15000000,Color
Love Is a Story,Cristina Jacob,101,Romania,2015,4,105,2019,6,1,International,15000000,Color
Love Is Blind,"Andy Delaney, Monty Whitebloom",126,United,2019,2.75,93,2020,5,12,Dramas,9800000,Color
Love Is War,Omoni Oboli,120,Nigeria,2019,3.5,111,2020,4,29,Comedies,15000000,Color
Love Jacked,Alfons Adetuyi,114,Canada,2018,3,94,2020,2,1,Comedies,15000000,Color
Love Jones,Theodore Witcher,109,United,1997,2.75,109,2019,11,1,Comedies,15000000,Color
Love Like the Falling Rain,Lasja Fauzia Susatyo,111,Indonesia,2020,3.75,87,2020,10,15,Dramas,17000000,Color
Love Ni Bhavai,Saandeep Patel,112,India,2017,3.5,163,2018,5,1,Comedies,15000000,Color
Love O2O,Tianyu Zhao,130,China,2016,3,103,2019,4,1,International,15000000,Color
Love Off the Cuff,Pang Ho-cheung,107,China,2017,3,120,2019,1,31,Comedies,15000000,Color
Love on Delivery,Stephen Chow,110,Hong,1994,4.25,93,2018,8,16,Action,15000000,Color
Love Per Square Foot,Anand Tiwari,123,India,2018,4.5,133,2018,2,14,Comedies,17000000,Color
Love Shot,Steven Fine,117,United,2018,3.75,77,2019,7,15,Dramas,15000000,Color
Love Station,Ahmad Samir Farag,127,Egypt,2011,1.75,97,2019,4,25,Comedies,15000000,Color
Love Wedding Repeat,Dean Craig,113,United,2020,1.75,101,2020,4,10,Comedies,15000000,Color
Love You to the Stars and Back,Antoinette Jadaone,120,Philippines,2017,3.25,111,2020,12,17,Comedies,,Color
Love You... Love You Not,Sridhar Jetty,123,Indonesia,2015,3.75,115,2019,1,5,Comedies,10000000,Color
"Love, Guaranteed",Mark Steven Johnson,130,United,2020,3.25,91,2020,9,3,Comedies,16000000,Color
"Love, Rosie",Christian Ditter,101,Germany,2014,3.5,103,2019,11,20,Comedies,7000000,Color
"Love, Surreal and Odd",Yılmaz Erdoğan,133,Turkey,2017,3.75,95,2019,10,18,Comedies,37000000,Color
Love.com,Anita Barbosa,114,Brazil,2017,1.75,92,2017,6,1,Comedies,15000000,Color
Lovesong,So Yong Kim,109,United,2016,2.75,84,2017,5,15,Dramas,15000000,Color
LoveTrue,Alma Har'el,103,United,2016,3,82,2017,5,7,Documentaries,16000000,Color
Loving,Jeff Nichols,106,United,2016,3.5,124,2020,11,16,Dramas,15000000,Color
Loving Annabelle,Katherine Brooks,110,United,2006,3.5,77,2018,7,1,Dramas,15000000,Color
Loving is Losing,Fernando Ayllón,103,Colombia,2019,5,91,2019,4,26,Comedies,15000000,Color
Loving You,Johnnie To,132,Hong,1995,3,79,2018,8,16,Dramas,15000000,Color
"LSD: Love, Sex Aur Dhokha",Dibakar Banerjee,99,India,2010,3.75,112,2019,5,16,Dramas,15000000,Color
Lu Over the Wall,Masaaki Yuasa,102,Japan,2017,4.5,113,2020,3,18,Anime,15000000,Color
Lucas Brothers: On Drugs,Jay Chapman,124,United,2017,3.75,50,2017,4,18,Stand-Up,15000000,Color
Luccas Neto em: Acampamento de Férias 2,Lucas Margutti,133,Brazil,2020,0.25,81,2020,5,4,Children,125000000,Color
Luccas Neto in: Children's Day,Lucas Margutti,112,,2019,1.5,81,2020,1,1,Children,16000000,Color
Luccas Neto in: Summer Camp,Lucas Margutti,120,Brazil,2019,3.25,87,2019,11,5,Children,15000000,Color
Luccas Neto in: The End of Christmas,Lucas Margutti,109,Brazil,2019,4,71,2020,3,3,Children,15000000,Color
